R0,tau,delay,p,q,prob_dieout,mean_R_inf
0.75,2.0,0.5,0.84,0.44,1.0,0.21216000000000002
0.75,2.0,0.5,0.52,0.09,1.0,0.26688
0.75,2.0,0.5,0.28,0.31,1.0,0.23296
0.75,2.0,0.75,0.9,0.22,1.0,0.23951999999999998
0.75,2.0,0.75,0.84,0.44,1.0,0.21744
0.75,2.0,0.75,0.52,0.09,1.0,0.28496
0.75,2.0,0.75,0.28,0.31,1.0,0.22991999999999999
0.75,2.0,1.0,0.9,0.22,1.0,0.25424
0.75,2.0,1.0,0.84,0.44,1.0,0.22432
0.75,2.0,1.0,0.52,0.09,1.0,0.2808
0.75,2.0,1.0,0.28,0.31,1.0,0.23231999999999997
0.75,2.0,1.25,0.9,0.22,1.0,0.25264
0.75,2.0,1.25,0.84,0.44,1.0,0.2256
0.75,2.0,1.25,0.52,0.09,1.0,0.28336
0.75,2.0,1.25,0.28,0.31,1.0,0.24111999999999997
0.75,2.0,1.5,0.9,0.22,1.0,0.26255999999999996
0.75,2.0,1.5,0.84,0.44,1.0,0.22575999999999996
0.75,2.0,1.5,0.52,0.09,1.0,0.288
0.75,2.0,1.5,0.28,0.31,1.0,0.24032
0.75,2.0,2.0,0.9,0.22,1.0,0.25983999999999996
0.75,2.0,2.0,0.84,0.44,1.0,0.22576000000000002
0.75,2.0,2.0,0.52,0.09,1.0,0.28784
0.75,2.0,2.0,0.28,0.31,1.0,0.24911999999999998
1.0,0.25,0.0,0.9,0.22,1.0,0.07968
1.0,0.25,0.0,0.84,0.44,1.0,0.07968
