R0,tau,delay,p,q,prob_dieout,mean_R_inf
1.3125,2.5,1.5,0.84,0.44,0.188,0.548638
1.3125,2.5,2.0,0.84,0.44,0.218,0.54161
1.375,2.5,0.0,0.84,0.44,0.514,0.4972259999999999
1.375,2.5,0.25,0.84,0.44,0.22,0.545206
1.375,2.5,0.5,0.84,0.44,0.118,0.570098
1.375,2.5,0.75,0.84,0.44,0.096,0.5832200000000001
1.375,2.5,1.0,0.84,0.44,0.078,0.588738
1.375,2.5,1.25,0.84,0.44,0.076,0.591444
1.375,2.5,1.5,0.84,0.44,0.072,0.5893799999999999
1.375,2.5,2.0,0.84,0.44,0.08,0.5754000000000001
1.4375,2.5,0.0,0.84,0.44,0.266,0.5283019999999999
1.4375,2.5,0.25,0.84,0.44,0.084,0.5806899999999999
1.4375,2.5,0.5,0.84,0.44,0.044,0.607942
1.4375,2.5,0.75,0.84,0.44,0.026,0.6229819999999999
1.4375,2.5,1.0,0.84,0.44,0.018,0.627644
1.4375,2.5,1.25,0.84,0.44,0.02,0.628498
1.4375,2.5,1.5,0.84,0.44,0.024,0.62514
1.4375,2.5,2.0,0.84,0.44,0.024,0.61122
1.5,2.5,0.0,0.84,0.44,0.118,0.559958
1.5,2.5,0.25,0.84,0.44,0.022,0.616456
1.5,2.5,0.5,0.84,0.44,0.008,0.6447240000000001
1.5,2.5,0.75,0.84,0.44,0.004,0.6608160000000001
1.5,2.5,1.0,0.84,0.44,0.004,0.66458
1.5,2.5,1.25,0.84,0.44,0.004,0.662818
1.5,2.5,1.5,0.84,0.44,0.004,0.6597280000000001
1.5,2.5,2.0,0.84,0.44,0.004,0.643822
1.75,2.5,0.0,0.84,0.44,0.002,0.681356
1.75,2.5,0.25,0.84,0.44,0.0,0.744528
1.75,2.5,0.5,0.84,0.44,0.0,0.775186
1.75,2.5,0.75,0.84,0.44,0.0,0.787996
1.75,2.5,1.0,0.84,0.44,0.0,0.793454
1.75,2.5,1.25,0.84,0.44,0.0,0.791198
1.75,2.5,1.5,0.84,0.44,0.0,0.78279
1.75,2.5,2.0,0.84,0.44,0.0,0.7597959999999999
1.125,3.0,0.0,0.84,0.44,0.97,0.407836
1.125,3.0,0.25,0.84,0.44,0.928,0.42794
1.125,3.0,0.5,0.84,0.44,0.886,0.440418
1.125,3.0,0.75,0.84,0.44,0.838,0.449242
1.125,3.0,1.0,0.84,0.44,0.802,0.454084
1.125,3.0,1.25,0.84,0.44,0.772,0.458298
1.125,3.0,1.5,0.84,0.44,0.764,0.4599439999999999
1.125,3.0,2.0,0.84,0.44,0.792,0.4591699999999999
1.25,3.0,0.0,0.84,0.44,0.644,0.478172
1.25,3.0,0.25,0.84,0.44,0.448,0.504542
1.25,3.0,0.5,0.84,0.44,0.376,0.520856
1.25,3.0,0.75,0.84,0.44,0.284,0.531806
1.25,3.0,1.0,0.84,0.44,0.254,0.5378
1.25,3.0,1.25,0.84,0.44,0.238,0.541456
1.25,3.0,1.5,0.84,0.44,0.24,0.5423479999999999
1.25,3.0,2.0,0.84,0.44,0.244,0.5407339999999999
1.3125,3.0,0.0,0.84,0.44,0.368,0.51752
1.3125,3.0,0.25,0.84,0.44,0.188,0.547442
1.3125,3.0,0.5,0.84,0.44,0.138,0.565552
1.3125,3.0,0.75,0.84,0.44,0.104,0.576434
1.3125,3.0,1.0,0.84,0.44,0.088,0.583992
1.3125,3.0,1.25,0.84,0.44,0.076,0.5865520000000001
1.3125,3.0,1.5,0.84,0.44,0.078,0.5884360000000001
1.3125,3.0,2.0,0.84,0.44,0.082,0.5842159999999998
1.375,3.0,0.0,0.84,0.44,0.164,0.55229
1.375,3.0,0.25,0.84,0.44,0.084,0.58282
1.375,3.0,0.5,0.84,0.44,0.046,0.602698
1.375,3.0,0.75,0.84,0.44,0.038,0.615842
1.375,3.0,1.0,0.84,0.44,0.024,0.623088
1.375,3.0,1.25,0.84,0.44,0.026,0.625616
1.375,3.0,1.5,0.84,0.44,0.022,0.6273779999999999
1.375,3.0,2.0,0.84,0.44,0.022,0.621924
1.4375,3.0,0.0,0.84,0.44,0.058,0.586394
1.4375,3.0,0.25,0.84,0.44,0.014,0.620776
1.4375,3.0,0.5,0.84,0.44,0.006,0.6409239999999999
1.4375,3.0,0.75,0.84,0.44,0.004,0.6535719999999999
1.4375,3.0,1.0,0.84,0.44,0.004,0.661906
1.4375,3.0,1.25,0.84,0.44,0.002,0.66444
1.4375,3.0,1.5,0.84,0.44,0.0,0.6637260000000001
1.4375,3.0,2.0,0.84,0.44,0.0,0.66008
1.5,3.0,0.0,0.84,0.44,0.008,0.619934
1.5,3.0,0.25,0.84,0.44,0.006,0.6536859999999999
1.5,3.0,0.5,0.84,0.44,0.0,0.6759559999999999
1.5,3.0,0.75,0.84,0.44,0.0,0.689202
1.5,3.0,1.0,0.84,0.44,0.0,0.695788
1.5,3.0,1.25,0.84,0.44,0.0,0.6996
1.5,3.0,1.5,0.84,0.44,0.0,0.6990060000000001
1.5,3.0,2.0,0.84,0.44,0.0,0.6916859999999999
1.75,3.0,0.0,0.84,0.44,0.0,0.7406860000000001
1.75,3.0,0.25,0.84,0.44,0.0,0.77223
1.75,3.0,0.5,0.84,0.44,0.0,0.792286
1.75,3.0,0.75,0.84,0.44,0.0,0.8043920000000001
1.75,3.0,1.0,0.84,0.44,0.0,0.81248
1.75,3.0,1.25,0.84,0.44,0.0,0.8150299999999999
1.75,3.0,1.5,0.84,0.44,0.0,0.814384
1.75,3.0,2.0,0.84,0.44,0.0,0.8061520000000001
1.125,3.5,0.0,0.84,0.44,0.884,0.440922
1.125,3.5,0.25,0.84,0.44,0.81,0.456352
1.125,3.5,0.5,0.84,0.44,0.75,0.465624
1.125,3.5,0.75,0.84,0.44,0.684,0.474114
1.125,3.5,1.0,0.84,0.44,0.634,0.478114
1.125,3.5,1.25,0.84,0.44,0.624,0.4804880000000001
1.125,3.5,1.5,0.84,0.44,0.61,0.482798
1.125,3.5,2.0,0.84,0.44,0.588,0.484624
1.25,3.5,0.0,0.84,0.44,0.368,0.517134
1.25,3.5,0.25,0.84,0.44,0.262,0.5357580000000001
1.25,3.5,0.5,0.84,0.44,0.2,0.548052
1.25,3.5,0.75,0.84,0.44,0.176,0.555424
1.25,3.5,1.0,0.84,0.44,0.162,0.5618080000000001
1.25,3.5,1.25,0.84,0.44,0.154,0.56538
1.25,3.5,1.5,0.84,0.44,0.142,0.5666740000000001
1.25,3.5,2.0,0.84,0.44,0.136,0.568382
1.3125,3.5,0.0,0.84,0.44,0.136,0.559184
1.3125,3.5,0.25,0.84,0.44,0.096,0.57843
1.3125,3.5,0.5,0.84,0.44,0.062,0.592216
1.3125,3.5,0.75,0.84,0.44,0.046,0.60154
1.3125,3.5,1.0,0.84,0.44,0.05,0.6070679999999999
1.3125,3.5,1.25,0.84,0.44,0.044,0.6106179999999999
1.3125,3.5,1.5,0.84,0.44,0.036,0.6136659999999999
1.3125,3.5,2.0,0.84,0.44,0.04,0.61428
1.375,3.5,0.0,0.84,0.44,0.048,0.5957819999999999
1.375,3.5,0.25,0.84,0.44,0.02,0.6168899999999998
1.375,3.5,0.5,0.84,0.44,0.014,0.630738
1.375,3.5,0.75,0.84,0.44,0.014,0.6397180000000001
1.375,3.5,1.0,0.84,0.44,0.006,0.6453779999999999
1.375,3.5,1.25,0.84,0.44,0.008,0.649374
1.375,3.5,1.5,0.84,0.44,0.006,0.6522199999999999
1.375,3.5,2.0,0.84,0.44,0.004,0.65196
1.4375,3.5,0.0,0.84,0.44,0.006,0.63163
1.4375,3.5,0.25,0.84,0.44,0.004,0.653096
1.4375,3.5,0.5,0.84,0.44,0.002,0.667182
1.4375,3.5,0.75,0.84,0.44,0.0,0.6764819999999999
1.4375,3.5,1.0,0.84,0.44,0.0,0.6816180000000001
1.4375,3.5,1.25,0.84,0.44,0.0,0.687046
1.4375,3.5,1.5,0.84,0.44,0.002,0.689096
1.4375,3.5,2.0,0.84,0.44,0.0,0.68877
1.5,3.5,0.0,0.84,0.44,0.002,0.6645840000000001
1.5,3.5,0.25,0.84,0.44,0.0,0.6854159999999999
1.5,3.5,0.5,0.84,0.44,0.0,0.699472
1.5,3.5,0.75,0.84,0.44,0.0,0.707818
1.5,3.5,1.0,0.84,0.44,0.0,0.7156959999999999
1.5,3.5,1.25,0.84,0.44,0.0,0.7189719999999999
1.5,3.5,1.5,0.84,0.44,0.0,0.721684
1.5,3.5,2.0,0.84,0.44,0.0,0.721816
1.75,3.5,0.0,0.84,0.44,0.0,0.780188
1.75,3.5,0.25,0.84,0.44,0.0,0.7957280000000001
1.75,3.5,0.5,0.84,0.44,0.0,0.806536
1.75,3.5,0.75,0.84,0.44,0.0,0.8148380000000001
1.75,3.5,1.0,0.84,0.44,0.0,0.820678
1.75,3.5,1.25,0.84,0.44,0.0,0.824002
1.75,3.5,1.5,0.84,0.44,0.0,0.8282639999999999
1.75,3.5,2.0,0.84,0.44,0.0,0.8278540000000001
1.125,4.0,0.0,0.84,0.44,0.738,0.467922
1.125,4.0,0.25,0.84,0.44,0.646,0.478976
1.125,4.0,0.5,0.84,0.44,0.584,0.4870799999999999
1.125,4.0,0.75,0.84,0.44,0.548,0.491722
1.125,4.0,1.0,0.84,0.44,0.52,0.4956259999999999
1.125,4.0,1.25,0.84,0.44,0.488,0.498324
1.125,4.0,1.5,0.84,0.44,0.476,0.500296
1.125,4.0,2.0,0.84,0.44,0.478,0.501908
1.25,4.0,0.0,0.84,0.44,0.198,0.548106
1.25,4.0,0.25,0.84,0.44,0.156,0.5609379999999999
1.25,4.0,0.5,0.84,0.44,0.132,0.5696199999999999
1.25,4.0,0.75,0.84,0.44,0.122,0.5756699999999999
1.25,4.0,1.0,0.84,0.44,0.106,0.579794
1.25,4.0,1.25,0.84,0.44,0.098,0.583192
1.25,4.0,1.5,0.84,0.44,0.1,0.585012
1.25,4.0,2.0,0.84,0.44,0.09,0.5885940000000001
1.3125,4.0,0.0,0.84,0.44,0.06,0.5919139999999999
1.3125,4.0,0.25,0.84,0.44,0.044,0.605874
1.3125,4.0,0.5,0.84,0.44,0.032,0.615182
1.3125,4.0,0.75,0.84,0.44,0.03,0.621216
1.3125,4.0,1.0,0.84,0.44,0.026,0.6264279999999999
1.3125,4.0,1.25,0.84,0.44,0.02,0.629248
1.3125,4.0,1.5,0.84,0.44,0.024,0.631914
1.3125,4.0,2.0,0.84,0.44,0.02,0.634144
1.375,4.0,0.0,0.84,0.44,0.014,0.628512
1.375,4.0,0.25,0.84,0.44,0.006,0.642234
1.375,4.0,0.5,0.84,0.44,0.002,0.650738
1.375,4.0,0.75,0.84,0.44,0.002,0.6575920000000001
1.375,4.0,1.0,0.84,0.44,0.004,0.662124
1.375,4.0,1.25,0.84,0.44,0.004,0.6658099999999999
1.375,4.0,1.5,0.84,0.44,0.004,0.668208
1.375,4.0,2.0,0.84,0.44,0.002,0.672094
1.4375,4.0,0.0,0.84,0.44,0.0,0.664674
1.4375,4.0,0.25,0.84,0.44,0.0,0.67807
1.4375,4.0,0.5,0.84,0.44,0.0,0.6877219999999999
1.4375,4.0,0.75,0.84,0.44,0.0,0.6934859999999999
1.4375,4.0,1.0,0.84,0.44,0.0,0.6977459999999999
1.4375,4.0,1.25,0.84,0.44,0.0,0.700676
1.4375,4.0,1.5,0.84,0.44,0.0,0.7045119999999999
1.4375,4.0,2.0,0.84,0.44,0.0,0.7070719999999999
1.5,4.0,0.0,0.84,0.44,0.0,0.6966479999999999
1.5,4.0,0.25,0.84,0.44,0.0,0.709472
1.5,4.0,0.5,0.84,0.44,0.0,0.7183160000000001
1.5,4.0,0.75,0.84,0.44,0.0,0.724146
1.5,4.0,1.0,0.84,0.44,0.0,0.72859
1.5,4.0,1.25,0.84,0.44,0.0,0.7316079999999999
1.5,4.0,1.5,0.84,0.44,0.0,0.7345999999999999
1.5,4.0,2.0,0.84,0.44,0.0,0.73743
1.75,4.0,0.0,0.84,0.44,0.0,0.8056639999999999
1.75,4.0,0.25,0.84,0.44,0.0,0.81352
1.75,4.0,0.5,0.84,0.44,0.0,0.819768
1.75,4.0,0.75,0.84,0.44,0.0,0.8235560000000001
1.75,4.0,1.0,0.84,0.44,0.0,0.8271379999999999
1.75,4.0,1.25,0.84,0.44,0.0,0.830058
1.75,4.0,1.5,0.84,0.44,0.0,0.831528
1.75,4.0,2.0,0.84,0.44,0.0,0.835884
1.125,4.5,0.0,0.84,0.44,0.568,0.4895199999999999
1.125,4.5,0.25,0.84,0.44,0.506,0.497834
1.125,4.5,0.5,0.84,0.44,0.462,0.5032719999999999
1.125,4.5,0.75,0.84,0.44,0.43,0.507742
1.125,4.5,1.0,0.84,0.44,0.404,0.509804
1.125,4.5,1.25,0.84,0.44,0.394,0.5127200000000001
1.125,4.5,1.5,0.84,0.44,0.384,0.513222
1.125,4.5,2.0,0.84,0.44,0.37,0.5154759999999999
1.25,4.5,0.0,0.84,0.44,0.12,0.572576
1.25,4.5,0.25,0.84,0.44,0.088,0.58143
1.25,4.5,0.5,0.84,0.44,0.084,0.5887319999999999
1.25,4.5,0.75,0.84,0.44,0.068,0.5926980000000001
1.25,4.5,1.0,0.84,0.44,0.07,0.595144
1.25,4.5,1.25,0.84,0.44,0.064,0.59804
1.25,4.5,1.5,0.84,0.44,0.052,0.6003019999999999
1.25,4.5,2.0,0.84,0.44,0.056,0.6016659999999999
1.3125,4.5,0.0,0.84,0.44,0.03,0.6168980000000001
1.3125,4.5,0.25,0.84,0.44,0.022,0.626322
1.3125,4.5,0.5,0.84,0.44,0.014,0.6325360000000001
1.3125,4.5,0.75,0.84,0.44,0.016,0.6370880000000001
1.3125,4.5,1.0,0.84,0.44,0.014,0.64046
1.3125,4.5,1.25,0.84,0.44,0.016,0.6432380000000001
1.3125,4.5,1.5,0.84,0.44,0.01,0.645568
1.3125,4.5,2.0,0.84,0.44,0.014,0.646864
1.375,4.5,0.0,0.84,0.44,0.002,0.653086
1.375,4.5,0.25,0.84,0.44,0.002,0.662278
1.375,4.5,0.5,0.84,0.44,0.002,0.668162
1.375,4.5,0.75,0.84,0.44,0.002,0.672718
1.375,4.5,1.0,0.84,0.44,0.0,0.6754799999999999
1.375,4.5,1.25,0.84,0.44,0.0,0.67857
1.375,4.5,1.5,0.84,0.44,0.002,0.6797799999999999
1.375,4.5,2.0,0.84,0.44,0.002,0.682836
1.4375,4.5,0.0,0.84,0.44,0.0,0.689342
1.4375,4.5,0.25,0.84,0.44,0.0,0.697982
1.4375,4.5,0.5,0.84,0.44,0.0,0.7036600000000001
1.4375,4.5,0.75,0.84,0.44,0.0,0.70861
1.4375,4.5,1.0,0.84,0.44,0.0,0.7111120000000001
1.4375,4.5,1.25,0.84,0.44,0.0,0.713268
1.4375,4.5,1.5,0.84,0.44,0.0,0.715596
1.4375,4.5,2.0,0.84,0.44,0.0,0.71901
1.5,4.5,0.0,0.84,0.44,0.0,0.719504
1.5,4.5,0.25,0.84,0.44,0.0,0.727322
1.5,4.5,0.5,0.84,0.44,0.0,0.7320699999999999
1.5,4.5,0.75,0.84,0.44,0.0,0.736174
1.5,4.5,1.0,0.84,0.44,0.0,0.738628
1.5,4.5,1.25,0.84,0.44,0.0,0.741102
1.5,4.5,1.5,0.84,0.44,0.0,0.7433399999999999
1.5,4.5,2.0,0.84,0.44,0.0,0.746466
1.75,4.5,0.0,0.84,0.44,0.0,0.82176
1.75,4.5,0.25,0.84,0.44,0.0,0.826254
1.75,4.5,0.5,0.84,0.44,0.0,0.8293740000000001
1.75,4.5,0.75,0.84,0.44,0.0,0.8316140000000001
1.75,4.5,1.0,0.84,0.44,0.0,0.833122
1.75,4.5,1.25,0.84,0.44,0.0,0.8350520000000001
1.75,4.5,1.5,0.84,0.44,0.0,0.835822
1.75,4.5,2.0,0.84,0.44,0.0,0.83944
1.125,5.0,0.0,0.84,0.44,0.436,0.506448
1.125,5.0,0.25,0.84,0.44,0.386,0.51244
1.125,5.0,0.5,0.84,0.44,0.356,0.517654
1.125,5.0,0.75,0.84,0.44,0.342,0.5201140000000001
1.125,5.0,1.0,0.84,0.44,0.316,0.521826
1.125,5.0,1.25,0.84,0.44,0.31,0.523618
1.125,5.0,1.5,0.84,0.44,0.308,0.524424
1.125,5.0,2.0,0.84,0.44,0.3,0.526254
1.25,5.0,0.0,0.84,0.44,0.072,0.59063
1.25,5.0,0.25,0.84,0.44,0.058,0.596692
1.25,5.0,0.5,0.84,0.44,0.046,0.60148
1.25,5.0,0.75,0.84,0.44,0.044,0.6041340000000001
1.25,5.0,1.0,0.84,0.44,0.04,0.606654
1.25,5.0,1.25,0.84,0.44,0.04,0.6088120000000001
1.25,5.0,1.5,0.84,0.44,0.036,0.6095280000000001
1.25,5.0,2.0,0.84,0.44,0.034,0.61145
1.3125,5.0,0.0,0.84,0.44,0.014,0.635652
1.3125,5.0,0.25,0.84,0.44,0.008,0.6421960000000001
1.3125,5.0,0.5,0.84,0.44,0.006,0.6469020000000001
1.3125,5.0,0.75,0.84,0.44,0.006,0.649744
1.3125,5.0,1.0,0.84,0.44,0.008,0.652258
1.3125,5.0,1.25,0.84,0.44,0.006,0.6530499999999999
1.3125,5.0,1.5,0.84,0.44,0.006,0.6547000000000001
1.3125,5.0,2.0,0.84,0.44,0.004,0.65716
1.375,5.0,0.0,0.84,0.44,0.002,0.6710539999999998
1.375,5.0,0.25,0.84,0.44,0.0,0.677
1.375,5.0,0.5,0.84,0.44,0.0,0.681228
1.375,5.0,0.75,0.84,0.44,0.0,0.684168
1.375,5.0,1.0,0.84,0.44,0.0,0.6858240000000001
1.375,5.0,1.25,0.84,0.44,0.0,0.6884380000000001
1.375,5.0,1.5,0.84,0.44,0.0,0.6891179999999999
1.375,5.0,2.0,0.84,0.44,0.0,0.6913779999999999
1.4375,5.0,0.0,0.84,0.44,0.0,0.706692
1.4375,5.0,0.25,0.84,0.44,0.0,0.712384
1.4375,5.0,0.5,0.84,0.44,0.0,0.71579
1.4375,5.0,0.75,0.84,0.44,0.0,0.7190039999999999
1.4375,5.0,1.0,0.84,0.44,0.0,0.7208340000000001
1.4375,5.0,1.25,0.84,0.44,0.0,0.72271
1.4375,5.0,1.5,0.84,0.44,0.0,0.7245199999999999
1.4375,5.0,2.0,0.84,0.44,0.0,0.7265260000000001
1.5,5.0,0.0,0.84,0.44,0.0,0.7358239999999999
1.5,5.0,0.25,0.84,0.44,0.0,0.7406840000000001
1.5,5.0,0.5,0.84,0.44,0.0,0.744482
1.5,5.0,0.75,0.84,0.44,0.0,0.7460160000000001
1.5,5.0,1.0,0.84,0.44,0.0,0.747928
1.5,5.0,1.25,0.84,0.44,0.0,0.7494400000000001
1.5,5.0,1.5,0.84,0.44,0.0,0.7508279999999999
1.5,5.0,2.0,0.84,0.44,0.0,0.752914
1.75,5.0,0.0,0.84,0.44,0.0,0.831812
1.75,5.0,0.25,0.84,0.44,0.0,0.834414
1.75,5.0,0.5,0.84,0.44,0.0,0.83588
1.75,5.0,0.75,0.84,0.44,0.0,0.837518
1.75,5.0,1.0,0.84,0.44,0.0,0.8381
1.75,5.0,1.25,0.84,0.44,0.0,0.839054
1.75,5.0,1.5,0.84,0.44,0.0,0.8398399999999999
1.75,5.0,2.0,0.84,0.44,0.0,0.84105
1.125,5.5,0.0,0.84,0.44,0.342,0.519958
1.125,5.5,0.25,0.84,0.44,0.312,0.524888
1.125,5.5,0.5,0.84,0.44,0.302,0.527608
1.125,5.5,0.75,0.84,0.44,0.29,0.529884
1.125,5.5,1.0,0.84,0.44,0.274,0.5318860000000001
1.125,5.5,1.25,0.84,0.44,0.268,0.533168
1.125,5.5,1.5,0.84,0.44,0.268,0.5340340000000001
1.125,5.5,2.0,0.84,0.44,0.268,0.535014
1.25,5.5,0.0,0.84,0.44,0.046,0.6045139999999999
1.25,5.5,0.25,0.84,0.44,0.036,0.609048
1.25,5.5,0.5,0.84,0.44,0.038,0.612218
1.25,5.5,0.75,0.84,0.44,0.032,0.614642
1.25,5.5,1.0,0.84,0.44,0.032,0.6159359999999999
1.25,5.5,1.25,0.84,0.44,0.03,0.6170160000000001
1.25,5.5,1.5,0.84,0.44,0.022,0.618104
1.25,5.5,2.0,0.84,0.44,0.03,0.6199439999999999
1.3125,5.5,0.0,0.84,0.44,0.006,0.6498619999999999
1.3125,5.5,0.25,0.84,0.44,0.006,0.65465
1.3125,5.5,0.5,0.84,0.44,0.006,0.6574180000000001
1.3125,5.5,0.75,0.84,0.44,0.004,0.660116
1.3125,5.5,1.0,0.84,0.44,0.004,0.661304
1.3125,5.5,1.25,0.84,0.44,0.004,0.6619680000000001
1.3125,5.5,1.5,0.84,0.44,0.004,0.6631779999999999
1.3125,5.5,2.0,0.84,0.44,0.004,0.6648660000000001
1.375,5.5,0.0,0.84,0.44,0.0,0.6842919999999999
1.375,5.5,0.25,0.84,0.44,0.0,0.6885540000000001
1.375,5.5,0.5,0.84,0.44,0.0,0.691184
1.375,5.5,0.75,0.84,0.44,0.0,0.693284
1.375,5.5,1.0,0.84,0.44,0.0,0.6943019999999999
1.375,5.5,1.25,0.84,0.44,0.0,0.6955920000000001
1.375,5.5,1.5,0.84,0.44,0.0,0.696198
1.375,5.5,2.0,0.84,0.44,0.0,0.69789
1.4375,5.5,0.0,0.84,0.44,0.0,0.719566
1.4375,5.5,0.25,0.84,0.44,0.0,0.723422
1.4375,5.5,0.5,0.84,0.44,0.0,0.725774
1.4375,5.5,0.75,0.84,0.44,0.0,0.7276520000000001
1.4375,5.5,1.0,0.84,0.44,0.0,0.7287039999999999
1.4375,5.5,1.25,0.84,0.44,0.0,0.72949
1.4375,5.5,1.5,0.84,0.44,0.0,0.730518
1.4375,5.5,2.0,0.84,0.44,0.0,0.732058
1.5,5.5,0.0,0.84,0.44,0.0,0.747298
1.5,5.5,0.25,0.84,0.44,0.0,0.750274
1.5,5.5,0.5,0.84,0.44,0.0,0.752668
1.5,5.5,0.75,0.84,0.44,0.0,0.754154
1.5,5.5,1.0,0.84,0.44,0.0,0.755204
1.5,5.5,1.25,0.84,0.44,0.0,0.755776
1.5,5.5,1.5,0.84,0.44,0.0,0.756502
1.5,5.5,2.0,0.84,0.44,0.0,0.7582960000000001
1.75,5.5,0.0,0.84,0.44,0.0,0.838216
1.75,5.5,0.25,0.84,0.44,0.0,0.839548
1.75,5.5,0.5,0.84,0.44,0.0,0.840638
1.75,5.5,0.75,0.84,0.44,0.0,0.841362
1.75,5.5,1.0,0.84,0.44,0.0,0.841936
1.75,5.5,1.25,0.84,0.44,0.0,0.8421279999999999
1.75,5.5,1.5,0.84,0.44,0.0,0.842494
1.75,5.5,2.0,0.84,0.44,0.0,0.84336
1.125,6.0,0.0,0.84,0.44,0.29,0.5303439999999999
1.125,6.0,0.25,0.84,0.44,0.27,0.534004
1.125,6.0,0.5,0.84,0.44,0.268,0.5359539999999999
1.125,6.0,0.75,0.84,0.44,0.252,0.5379700000000001
1.125,6.0,1.0,0.84,0.44,0.25,0.5389180000000001
1.125,6.0,1.25,0.84,0.44,0.24,0.53996
1.125,6.0,1.5,0.84,0.44,0.222,0.5406320000000001
1.125,6.0,2.0,0.84,0.44,0.22,0.54152
1.25,6.0,0.0,0.84,0.44,0.034,0.6155440000000001
1.25,6.0,0.25,0.84,0.44,0.03,0.618952
1.25,6.0,0.5,0.84,0.44,0.03,0.6214000000000001
1.25,6.0,0.75,0.84,0.44,0.024,0.6233520000000001
1.25,6.0,1.0,0.84,0.44,0.026,0.62403
1.25,6.0,1.25,0.84,0.44,0.03,0.6255219999999999
1.25,6.0,1.5,0.84,0.44,0.026,0.62572
1.25,6.0,2.0,0.84,0.44,0.022,0.627288
1.3125,6.0,0.0,0.84,0.44,0.004,0.66074
1.3125,6.0,0.25,0.84,0.44,0.004,0.663944
1.3125,6.0,0.5,0.84,0.44,0.004,0.6663040000000001
1.3125,6.0,0.75,0.84,0.44,0.004,0.6678959999999999
1.3125,6.0,1.0,0.84,0.44,0.004,0.669076
1.3125,6.0,1.25,0.84,0.44,0.004,0.669528
1.3125,6.0,1.5,0.84,0.44,0.004,0.670098
1.3125,6.0,2.0,0.84,0.44,0.004,0.671002
1.375,6.0,0.0,0.84,0.44,0.0,0.6941099999999999
1.375,6.0,0.25,0.84,0.44,0.0,0.6967620000000001
1.375,6.0,0.5,0.84,0.44,0.0,0.698616
1.375,6.0,0.75,0.84,0.44,0.0,0.7000719999999999
1.375,6.0,1.0,0.84,0.44,0.0,0.701056
1.375,6.0,1.25,0.84,0.44,0.0,0.7017
1.375,6.0,1.5,0.84,0.44,0.0,0.7022439999999999
1.375,6.0,2.0,0.84,0.44,0.0,0.702902
1.4375,6.0,0.0,0.84,0.44,0.0,0.728712
1.4375,6.0,0.25,0.84,0.44,0.0,0.731182
1.4375,6.0,0.5,0.84,0.44,0.0,0.73306
1.4375,6.0,0.75,0.84,0.44,0.0,0.7342719999999999
1.4375,6.0,1.0,0.84,0.44,0.0,0.7351060000000001
1.4375,6.0,1.25,0.84,0.44,0.0,0.7356400000000001
1.4375,6.0,1.5,0.84,0.44,0.0,0.7358320000000002
1.4375,6.0,2.0,0.84,0.44,0.0,0.7369880000000001
1.5,6.0,0.0,0.84,0.44,0.0,0.7553600000000001
1.5,6.0,0.25,0.84,0.44,0.0,0.757614
1.5,6.0,0.5,0.84,0.44,0.0,0.7592939999999999
1.5,6.0,0.75,0.84,0.44,0.0,0.76001
1.5,6.0,1.0,0.84,0.44,0.0,0.76077
1.5,6.0,1.25,0.84,0.44,0.0,0.761124
1.5,6.0,1.5,0.84,0.44,0.0,0.7615060000000001
1.5,6.0,2.0,0.84,0.44,0.0,0.762202
1.75,6.0,0.0,0.84,0.44,0.0,0.8422
1.75,6.0,0.25,0.84,0.44,0.0,0.8430819999999999
1.75,6.0,0.5,0.84,0.44,0.0,0.8435139999999999
1.75,6.0,0.75,0.84,0.44,0.0,0.844076
1.75,6.0,1.0,0.84,0.44,0.0,0.84429
1.75,6.0,1.25,0.84,0.44,0.0,0.8445
1.75,6.0,1.5,0.84,0.44,0.0,0.844828
1.75,6.0,2.0,0.84,0.44,0.0,0.8451120000000001
1.125,2.5,0.0,0.945,0.25,0.996,0.368446
1.125,2.5,0.25,0.945,0.25,0.858,0.43237
1.125,2.5,0.5,0.945,0.25,0.652,0.471288
1.125,2.5,0.75,0.945,0.25,0.562,0.492294
1.125,2.5,1.0,0.945,0.25,0.48,0.503798
1.125,2.5,1.25,0.945,0.25,0.47,0.507672
1.125,2.5,1.5,0.945,0.25,0.446,0.50684
1.125,2.5,2.0,0.945,0.25,0.518,0.49618
1.25,2.5,0.0,0.945,0.25,0.862,0.4360739999999999
1.25,2.5,0.25,0.945,0.25,0.358,0.52519
1.25,2.5,0.5,0.945,0.25,0.166,0.567918
1.25,2.5,0.75,0.945,0.25,0.104,0.593276
1.25,2.5,1.0,0.945,0.25,0.092,0.60115
1.25,2.5,1.25,0.945,0.25,0.078,0.6087919999999999
1.25,2.5,1.5,0.945,0.25,0.084,0.603068
1.25,2.5,2.0,0.945,0.25,0.102,0.5817299999999999
1.3125,2.5,0.0,0.945,0.25,0.66,0.480406
1.3125,2.5,0.25,0.945,0.25,0.138,0.576126
1.3125,2.5,0.5,0.945,0.25,0.056,0.623188
1.3125,2.5,0.75,0.945,0.25,0.038,0.641408
1.3125,2.5,1.0,0.945,0.25,0.022,0.649996
1.3125,2.5,1.25,0.945,0.25,0.016,0.6564180000000001
1.3125,2.5,1.5,0.945,0.25,0.024,0.650608
1.3125,2.5,2.0,0.945,0.25,0.03,0.625268
1.375,2.5,0.0,0.945,0.25,0.422,0.521716
1.375,2.5,0.25,0.945,0.25,0.044,0.62222
1.375,2.5,0.5,0.945,0.25,0.01,0.660944
1.375,2.5,0.75,0.945,0.25,0.014,0.682104
